product_name,review_text,rating,date
Marshall Stanmore II,"Have those equipment for 2 years, no issues and is very easy to set up. I love it",5,2026-03-06T11:36:44.000-06:00
Marshall Stanmore II,"[Employee of bestbuy] It gives you a lot of peace of mind when you’re buying something pricey. You can easily add it when you check out, and it clearly tells you what’s included. It’s great to know that you can get repairs or a replacement if something breaks down later on. It’s definitely worth it for long-term protection on those big-ticket items.",5,2026-02-28T10:01:25.000-06:00
Marshall Stanmore II,its nice thes best machine to walk and runing i loved,5,2026-01-02T14:42:20.000-06:00
Marshall Stanmore II,To new to review.  MY Washer isn't even a year old. Only time will tell.,5,2026-01-02T10:29:29.000-06:00
Marshall Stanmore II,Worth it every time. It's peace of mind and a great way to protect your purchase.,5,2025-11-30T13:28:20.000-06:00
Marshall Stanmore II,The products were excellent and what I wanted. Big thumbs up:),5,2025-11-30T10:43:18.000-06:00
Marshall Stanmore II,"I bought the 3-Year Standard Geek Squad Protection for my treadmill. I’ve used this plan before with other workout equipment, and it really has helped me in the past. Best Buy has always taken care of the repair or replacement once the plan is active, which gives me peace of mind since I use my treadmill every day.

There are a few things to keep in mind. Even though you buy a 3-year plan, it doesn’t start until the manufacturer’s warranty ends. I had a treadmill in the past with very poor support from the manufacturer, and Best Buy couldn’t step in until that warranty was over. That part was frustrating because I felt stuck for a while.

Once the Geek Squad plan kicked in, I still had some trouble getting clear answers. I spoke with many different customer service reps, and a lot of them gave me different information. It took a while before I reached someone who understood the issue and helped me move forward. When the right person steps in, the service is great, but getting there can take patience.

One more thing to note is that once you use the protection plan for a replacement, the plan is considered fulfilled. If that happens early in the coverage period, you lose the remaining time.

Even with those challenges, I still feel the plan has good value, especially for fitness equipment that takes daily wear and tear. I would recommend it, as long as you know what to expect.",4,2025-11-12T22:07:50.000-06:00
Marshall Stanmore II,Equipment may break or have electrcal gremlins.  A true benefit (value/peace of mind) for the relatively small expense.,5,2021-06-18T17:30:17.000-05:00
Marshall Stanmore II,Gotta protect the investment for power surges because it is bot cover if you do not have it. Better have it and enjoy it.,5,2021-06-18T16:05:40.000-05:00
Marshall Stanmore II,"I am happy to have the 5 year protection plan.  It was a bit pricey, but I feel safer knowing I have it.",4,2021-06-11T17:36:28.000-05:00
Marshall Stanmore II,Geek squad installation protection for my devices is on of the reasons I buy my technology from Best Buy — in this case exercise bike which I could have also gotten from Sears or Nordic track directly.,5,2021-06-05T11:35:58.000-05:00
Marshall Stanmore II,"Hopefully I’ll never need to use the 3 year extended warranty, but the price was reasonable.",4,2021-06-04T17:34:49.000-05:00
Marshall Stanmore II,Very disappointed they are selling the 2017 model when the 2021 model is the same price has has a lot of enhancements over the 2017 model. The 2021 model is easily available.,1,2021-05-22T17:50:22.000-05:00
Marshall Stanmore II,I do not recommend. Purchased this treadmill in September and it broke in December. Instead of replacing it for a new device I have been waiting for parts and a service technician to come repair the treadmill for 5 months. I have a brand new treadmill which was only unusable for 3 months and has been sitting in my house for 5 months.,1,2021-05-12T08:44:34.000-05:00
Marshall Stanmore II,"Not sure why I purchased Geek Squad.  When asking about help with an electronic issue I was told to call the manufacturer.  Informed that Geek Squad deals with install and scheduling.  However, I was told during delivery that Geek Squad does not do installation for the NordicTrack Infusion CST so why did it allow me to purchase the plan??",1,2021-05-05T16:44:24.000-05:00
Marshall Stanmore II,Great value for a five year warranty for the row machine I purchased. Under $100 spent on an investment I’m sure I’ll be using.,5,2021-05-02T22:16:24.000-05:00
Marshall Stanmore II,Geek squad is great! I definitely recommend geek squad for all your Best Buy purchases!,5,2021-04-28T12:19:36.000-05:00
Marshall Stanmore II,Definitely recommend geek squad and purchasing a geek squad protection plan! The service is very helpful and you will not be disappointed!,5,2021-04-28T12:18:17.000-05:00
Marshall Stanmore II,"I buy GSP on everything. It’s the best store protection out there and although some of the protection is pricey, it’s worth it when the item in question is pricey. If it’s not something that’s instantly replaced, it’s something that they will try and fix and replace it however they can. Excellent protection!",5,2021-04-24T09:15:16.000-05:00
Marshall Stanmore II,Great to have. So far seems to not have problem with equipment.,5,2021-04-23T16:55:09.000-05:00
Marshall Stanmore II,"Haven’t had to use it yet, but I feel reassured in my purchase.",5,2021-04-23T16:38:03.000-05:00
Marshall Stanmore II,Great to protect your purchase hassle free and cheap,5,2021-04-23T16:15:43.000-05:00
Marshall Stanmore II,"Considering the return window was only 15 days, and I plan on using the item a lot, I feel the extra protection was warranted.  Considering I’m already having Bluetooth issues, I think it was a worthwhile investment!",4,2021-04-16T20:00:38.000-05:00
Marshall Stanmore II,This is a great deal for a warranty on a great device. I hope I never have to use it but have peace of mind because I have it.,5,2021-04-16T15:45:56.000-05:00
Marshall Stanmore II,"The Geeks are trained in runaround service! I've been trying to get this broken treadmill that was assembled wrong out of my house for 2wks!! Everyday I'm told I will get a Email sent to me, to have patience and NOTHING!!! What a waste of time and money. Huge Best Buy Dissatisfaction. I NEED HELP!!!! Someone contact me to get this treadmill out of my house.",1,2021-04-12T23:18:37.000-05:00
Marshall Stanmore II,Who wouldn’t want geek squad protection! It is a life saver and is always there to make you feel secure,5,2021-04-08T11:45:10.000-05:00
Marshall Stanmore II,Totally recommend the warranty! Best price for 3 years!,5,2021-04-06T00:30:48.000-05:00
Marshall Stanmore II,Bought it to extend my treadmill warranty.  Haven’t used it yet but trust Best Buy’s product in the event I need to use it,5,2021-04-02T16:22:54.000-05:00
Marshall Stanmore II,Love their service! always there when needed! just a phone call away!,5,2021-04-02T15:42:07.000-05:00
Marshall Stanmore II,I always buy the protection on high dollar items. Best Buy consistently backs up their products! You never have to make the choice to go with someone else because they always match the price of any other seller.,5,2021-03-27T14:28:47.000-05:00
Marshall Stanmore II,"Geek squad protection is a great system. If it breaks, they fix it, or replace it. Simple!",5,2021-03-26T21:59:28.000-05:00
Marshall Stanmore II,"I purchased the 3 year Geek Squad plan. When I called to get a new exercise bike repaired, I was told I needed to contact Nautilus. I spent over an hour on hold with the Geek Squad to be told this. They said they wouldn't cover it until the year warranty with Nautilus expired. I said does that mean that I paid for three years, but really only get two years? The representative said yes. Just be aware that this is the case. I have used Geek squad for a washer before and they were amazing. This has not been my experience with the exercise bike.",2,2021-03-26T12:04:32.000-05:00
Marshall Stanmore II,"We've had this bike for about a week so still learning to use it. It's not perfect but nothing ever. Overall we really like it so far. The only hiccup was a missing part. Customer support was very nice but informed me it was gong to take six weeks for them to get the part to us. It was a cosmetic piece so we can use the bike but six weeks to replace a part someone forgot to put in the box?

PROS
--------
-The price is great
-Solid construction
-Built in speakers
-Comfortable seat
-The Explore the World app synch easily and gives you six free courses with beautiful scenery
- Very Quiet
- Smooth operation

CONS
---------
-USB port charges a phone but not enough amps to charge an iPad
-The bike has bluetooth out but not in so the built in speakers are not bluetooth capable
-The USB charging port does not support audio so you need to use two cords if you want to play audio and charge at the same time - minor but why?
-The seat is adjustable but slides forward very forcefully when unlocked. It takes a good amount of force to push it back up and lock it in place. Smaller people might have a little trouble with that. It really could use a spring or a piston to make adjustments easier and smoother.
- Unable to synch with apps like Zwift or Rouvy but might be able to if a cadence sensor is purchased separately and attached to the pedals
- The Explore the World app is nice but has very limited on screen info. Just distance and time but not cadence or resistance and the lower LCD screen that is still visible when an iPad is in the holder can not display cadence and resistance at the same time. They should fix one or the other.
- The seat back is hard plastic with a strong lumbar curve. This can be uncomfortable if its not a good fit for your shape and size. It would be great if they offered a mesh back as an option.

Overall its a great bike .The Cons I listed are mostly minor things and most of them are things they could fix pretty easily and inexpensively if they wanted to. The sliding seat is something that would require a bit of a redesign but they should look into that with the next upgrade because if you have multiple people using the bike and some are less muscular this could be annoying if not slightly hazardous.",4,2021-03-21T19:26:21.000-05:00
Marshall Stanmore II,Love it. Best treadmill I have ever had. I love the different programs built with in the treadmill.  I love being able to do different routines,5,2021-03-17T08:12:53.000-05:00
Marshall Stanmore II,Best Buy has the best service protection plans. This is the reason I buy my electronics here.,5,2021-03-16T14:35:57.000-05:00
Marshall Stanmore II,Glad to be protected for this equipment that I just invested in,5,2021-03-11T18:37:14.000-06:00
Marshall Stanmore II,I purchased this for my mom as a added security and she really loves it.,5,2021-03-07T08:46:30.000-06:00
Marshall Stanmore II,My kids absolutely love this . The lights the music,5,2021-03-05T20:06:02.000-06:00
Marshall Stanmore II,Can’t ask for anything else. Best protection that money can buy. 10/10 recommend,5,2021-03-05T15:34:05.000-06:00
Marshall Stanmore II,Having my Tredmill covered for any issues gives me great peace of mind for years to come.  I use it everyday!!,5,2021-03-01T15:04:25.000-06:00
Marshall Stanmore II,"So thankful this is an option. Exercise equipment is an investment now, want to rest assured it will be repaired/maintained to last.
Haven’t used it yet. Hoping it is easy, timely, reliable.",5,2021-02-27T09:41:34.000-06:00
Marshall Stanmore II,A terrific product to stay for while indoors.  Highly recommended,5,2021-02-27T09:04:53.000-06:00
Marshall Stanmore II,"This ProForm Carbon T7 Treadmill is exactly what I needed in our home gym to allow for an intense workout when I need it and to also allow for uphill walking while I read or catch up on my favorite shows. The iFit platform has been a hit in our house as well, the coached runs add a dynamic I wouldn’t have had otherwise, and we can track our fitness activity using our accounts on the treadmill and on our ProForm bike. For more intense workouts on the treadmill, I find the cushioning to be more forgiving than running on the road, and more comfortable than other treadmills I’ve owned in the past. As a Physical Therapist, I am always aware of the level of impact throughout a week of exercise, and I feel that I can comfortably log more miles when using the Carbon T7. The incline feature has been nice, this allows me to dial back speed and still get a decent workout. My husband has been walking at an incline while watching lectures or when in long video conference meetings. And as I mentioned, the iFit has been a nice added bonus that I did not expect to really utilize, for both the added instruction and engagement, and also for the cumulative stats that we can track between our two ProForm pieces of equipment. Assembly was straightforward, as instructed the assembly does require two people and can be completed in approx. one hour and it's fairly heavy so two people is a must. The treadmill folds up if you need to clear up space, it has a nice locking mechanism so you can easily fold it up and move it around. Thus far the product has been great. I was given this product in exchange for my honest and unbiased opinion, and I will certainly recommend this to my patients who are looking for a home treadmill based on the simplicity of operation, incline function, speed variability, comfort, and for the iFit that is included.",5,2021-02-26T16:50:34.000-06:00
Marshall Stanmore II,"Excellent setup, orientation and door to room delivery. Courteous and professional.",5,2021-02-14T19:45:55.000-06:00
Marshall Stanmore II,In trying to get healthy this year I bought this treadmill. I have always had a good interaction with geek squad.,5,2021-02-14T13:33:15.000-06:00
Marshall Stanmore II,I've heard several owners having small issues with their hydrow so we thought it would be best to have an added protection plan.,5,2021-02-12T15:50:33.000-06:00
Marshall Stanmore II,The Geek Squad coverage has been very valuable and useful. I am glad I purchased this coverage for my items.,5,2021-02-11T11:43:41.000-06:00
Marshall Stanmore II,"This will ensure that even if my product fails, I can get it fized or replaced.",5,2021-02-09T09:18:03.000-06:00
Marshall Stanmore II,Never had an issue with using the warranty plan. Had to use on few things & I didn't even need to locate the original packaging like some plans require.,5,2021-02-08T20:38:26.000-06:00
Marshall Stanmore II,Didn’t have to use it but ease of mind that support was available if something came up.,5,2021-02-08T00:26:54.000-06:00
Marshall Stanmore II,Haven’t had to use it yet but happy to know I have it in the event something happens,5,2021-02-07T17:19:19.000-06:00
Marshall Stanmore II,Always get the extended warranty for items than take a lot of wear and tear.,5,2021-02-01T12:31:56.000-06:00
Marshall Stanmore II,"Love bestbuy services
They are always helpful and find a solution.",5,2021-01-28T08:36:54.000-06:00
Marshall Stanmore II,Great purchase good quality Great purchase good quality,5,2021-01-28T06:03:51.000-06:00
Marshall Stanmore II,Great purchase good quality Great purchase good quality,5,2021-01-28T06:00:05.000-06:00
Marshall Stanmore II,I love my new BowFlex Max trainer.  I has a variety of program workouts to give me a great workout,5,2021-01-26T08:01:02.000-06:00
Marshall Stanmore II,I always trust the Geek squad for my repairs especially. when it is something expensive.,5,2021-01-24T14:28:50.000-06:00
Marshall Stanmore II,"good to have geek squad to a good job on replacement parts or the equipment, product",5,2021-01-22T19:04:41.000-06:00
Marshall Stanmore II,rather have a warranty/service plan with best buy than direct with the company. Customer service is hit or miss with manufacturers... this ensures youll be taken care of by BBY.,5,2021-01-18T11:22:26.000-06:00
Marshall Stanmore II,Excellent treadmill. Very reliable.  No issues.. 100% recommendations,5,2021-01-16T10:54:09.000-06:00
Marshall Stanmore II,Protection plan for my treadmill was a must when I use it everyday. And with having my PC on Protection too I got a nice discount for the 5 yr protection.,5,2021-01-15T17:24:56.000-06:00
Marshall Stanmore II,Love having this extra warranty for my equipment!!,5,2021-01-09T09:25:38.000-06:00
Marshall Stanmore II,Have not used this but when I am ready to use it I hope it's worth it. Especially when my treadmill only has a one year warranty.,5,2021-01-08T22:38:50.000-06:00
Marshall Stanmore II,I haven't had an issue where I need geek squad protection but I'm glad I have it they're always professional,5,2021-01-08T18:17:39.000-06:00
Marshall Stanmore II,"Purchased the GSP on exercise equipment purchase as the cost is reasonable, especially with the Total Tech Support!  I like the discount you get with the tech support on the protection plans.  I like the additional coverage on items with moving part or electronics.  You just never know when you'll need it.",5,2021-01-08T17:24:35.000-06:00
Marshall Stanmore II,"Purchased the GSP on exercise equipment purchase as the cost is reasonable, especially with the Total Tech Support!  I like the additional coverage on items with moving part or electronics.  You just never know when you'll need it.",5,2021-01-08T17:23:50.000-06:00
Marshall Stanmore II,The warranty is such a hassle if you sell the product you can not get a refund on the warranty. they always give you the run around on why the cant fix the item or anything not to help dont buy.,1,2021-01-04T07:25:54.000-06:00
Marshall Stanmore II,Having the in-home Geek Squad protection makes getting my equipment fixed quickly and easily without having to haul in my equipment to get fixed.,5,2021-01-02T10:48:33.000-06:00
Marshall Stanmore II,"Got this for my threadmill, havent run into any issues yet.",5,2021-01-01T22:35:18.000-06:00
Marshall Stanmore II,"The installation went well, but the crew missed tightening 4 bolts. I had to guess how to get access to tighten these, which was kind of a pain.",5,2021-01-01T16:06:18.000-06:00
Marshall Stanmore II,Great to have the piece of mind that I will be taken care of if anything goes wrong beyond the manufacturer's warranty,5,2020-12-31T08:19:29.000-06:00
Amazon Tap Speaker,This is the best Bluetooth speaker made in history had for 5 years!!! Love has traveled with me everywhere…,5,2021-08-06T14:20:33.000-05:00
Amazon Tap Speaker,"Pretty good sound, not the best but good for the price and portability.",5,2020-12-26T22:12:32.000-06:00
Amazon Tap Speaker,Carry this from room to room for playing 60s or 70s music. Weather reports and timmers also. Too bad they quit making these.,5,2019-10-20T04:29:14.000-05:00
Amazon Tap Speaker,"Works great , perfect for reminders and setting a timer , great to take out for music as well",5,2019-08-22T01:01:00.000-05:00
Amazon Tap Speaker,"I love my Tap better than the Full size Echo plus. The tap has better sound, can be carried to pool and can Bluetooth to my MP3 player!",5,2019-06-21T14:33:09.000-05:00
Amazon Tap Speaker,"Perfect for my office. Combined with Prime, you've got music to last the week without hearing anything repeated. Bluetooth lets you take it outside if you've got good signals.",5,2019-06-19T18:03:22.000-05:00
Amazon Tap Speaker,This is a great speaker with quality sound for any size room,5,2019-06-14T19:59:28.000-05:00
Amazon Tap Speaker,"Easy setup, fun to use with quality sound. Would recommend to all my friends",5,2019-05-15T20:37:39.000-05:00
Amazon Tap Speaker,The sound is not great on this one. Maybe new generations better,2,2019-04-17T18:29:09.000-05:00
Amazon Tap Speaker,I really love this amazon tap. I take it everywhere. Its great for the pool and alexa can be really funny,5,2019-04-17T17:18:51.000-05:00
Amazon Tap Speaker,"I use this when I""m cooking outside, so great to have a speaker that doesn't tie up my phone. It's also great to have a timer available.",5,2019-03-21T05:17:01.000-05:00
Amazon Tap Speaker,"This is one of the best pieces of technology I have purchased. I could make phone calls come a plane music, turn lights on and off, etc. No limitations with this baby.",5,2019-03-20T21:19:30.000-05:00
Amazon Tap Speaker,The item is working as described and am happy with the quality and performance.,5,2019-03-20T17:30:05.000-05:00
Amazon Tap Speaker,Absolutely love my Amazon Tap and that I can bring it anywhere with me. Clarity is amazing and the volume can be nice and loud.,5,2019-02-20T21:11:23.000-06:00
Amazon Tap Speaker,Portable to take where you go in the house. Great sound where you want it.,5,2019-02-20T18:27:52.000-06:00
Amazon Tap Speaker,Speakers chips when sitting on charging base for more than a day.,3,2018-09-05T23:16:32.000-05:00
Amazon Tap Speaker,"Sound and reception are great, the only downside of this is the capabilities that the other products have, like the hub to control devices, lights and make calls.",4,2018-09-04T21:51:42.000-05:00
Amazon Tap Speaker,Not always able to find something that passes my grandson’s approval. This did!,5,2018-08-30T18:24:24.000-05:00
Amazon Tap Speaker,Great product and high quality as you always get with Best Buy!,5,2018-08-30T09:29:09.000-05:00
Amazon Tap Speaker,Love it and so convenient. Take anywhere. Great for outdoor parties,5,2018-08-30T05:00:14.000-05:00
Amazon Tap Speaker,This is my first “virtual assistant” device and so far I absolutely like it. I haven’t set it up to do all the tasks advertised on tv but I will soon,5,2018-08-29T16:54:47.000-05:00
Amazon Tap Speaker,"It's so easy to use and portable. Love it! Take it out to garage, patio, camping...",5,2018-08-16T14:06:25.000-05:00
Amazon Tap Speaker,works just like any alexa machine but entirely portable,5,2018-08-08T16:18:16.000-05:00
Amazon Tap Speaker,First time I listened to a Tap at my friends house it sounded better than the Echo!,5,2018-08-07T15:36:05.000-05:00
Amazon Tap Speaker,"I have all of the Alexa products including this tap, dots, echos and fire tv - love them all! Wish I had adapted to them earlier. We take the Tap with us everywhere including our backyard to our RV.",5,2018-07-20T10:13:47.000-05:00
Amazon Tap Speaker,"There may be speakers that sound better or there may be bluetooth speakers that have better battery life. But, there are none that combine great sound, decent battery life (have used them for a full day on battery), AND throw in Alexa voice control in one package (until maybe Sonos) It's nice to be working in the yard and tell Alexa to play something or pause something, especially if your hands are dirty. But it's AWESOME to tell that same speaker ""Alexa, turn on the yard lights""...... I bought one for each of my daughters as gifts!",5,2018-07-20T09:11:21.000-05:00
Amazon Tap Speaker,The Tap is a great addition to our household. The portability feature is great.,5,2018-07-20T09:10:02.000-05:00
Amazon Tap Speaker,It has fantastic 360 sound for being a smaller sized compact speaker. It is so cool to just tap it to ask it to play the old rock song that in the mood for!!!,5,2018-06-27T08:30:32.000-05:00
Amazon Tap Speaker,Great device speaker is very loud but battery dies quickly. Certain things this model can not do but does just enough for me and my family.,4,2018-05-16T21:53:19.000-05:00
Amazon Tap Speaker,I liked that product because it produced a lot of sound for its size but didn’t like that you had to press a button to interact with it,3,2018-05-16T18:51:17.000-05:00
Amazon Tap Speaker,"I bought this because it was on sale for $89. I like that it is portable but it you are in the area of an unknown wireless connection you need to set it up through your Alexa app before the speaker will work. Also, the speaker periodically will chime when no key was said.",5,2018-05-16T13:40:45.000-05:00
Amazon Tap Speaker,I wanted a portable speaker that worked with Amazon prime music. There is nothing in the market right now that does that except for the Tap. For the $100 price its fine. I would rather spend $200 and get a better sound quality speaker though since it will be used outside as well as is in the kitchen.,4,2018-04-18T08:07:20.000-05:00
Amazon Tap Speaker,Loud enough for small gatherings & very responsive to commands.,5,2018-04-18T01:13:21.000-05:00
Amazon Tap Speaker,Not too satisfied with the sound and it loses Bluetooth connection no matter what phone I use (either Iphone or Android).,2,2018-04-11T08:28:01.000-05:00
Amazon Tap Speaker,I spent more time trying get it functioning than I did actually keeping this product. After a couple of days and never getting it to understand or follow my commands I returned it to BB. Also it kept trying to sell me products which I really didn’t appreciate.,1,2018-03-21T22:15:06.000-05:00
Amazon Tap Speaker,Great speaker for around the house listening to music and asking questions,5,2018-03-15T08:19:04.000-05:00
Amazon Tap Speaker,My Echo hasn't updated to the latest version that allows for hands-free operation. I'm not sure what the problem is.,3,2018-03-10T06:35:38.000-06:00
Amazon Tap Speaker,Took a bit of time but I figured how to get the most out out using Alexa and luv it.,4,2018-02-27T17:12:22.000-06:00
Amazon Tap Speaker,"This was my first Alexa device and until I got a dot I was very satisfied with it After the Dot, I missed the voice activation. No Amazon has updated the software to where it will respond to voice commands so not problems with it at all . You need to keep it on the charge stand if you are going to use voice commands.",4,2018-02-26T07:29:21.000-06:00
Amazon Tap Speaker,Gave as a gift. Easy set up. Great for outdoor use.,5,2018-02-22T12:05:49.000-06:00
Amazon Tap Speaker,The echo Tap is the best of the echo products. It's portability is its best feature,5,2018-02-22T00:20:40.000-06:00
Amazon Tap Speaker,love this portable speaker. it works great and i have no issues connecting to all sorts of media. only wish it would have the drop in feature. not sure if amazon will add eventually but otherwise worth the money,5,2018-02-21T21:39:47.000-06:00
Amazon Tap Speaker,Having a hard time getting this to match up with the rest of my echo stuff.,2,2018-02-21T20:22:09.000-06:00
Amazon Tap Speaker,Recommend this to anyone. The sound system is awesome and easy instructions to follow to activate. My kids use it everyday.,5,2018-02-21T17:01:02.000-06:00
Amazon Tap Speaker,"Great portability, good workaround for a clock radio, space saving",4,2018-02-11T10:20:20.000-06:00
Amazon Tap Speaker,"I love that I have to tap it, Alexa is not listening.
I use it mainly for music.",5,2018-02-09T18:06:01.000-06:00
Amazon Tap Speaker,Initially purchased product we didn't need or want and returned to store and obtained this product. It is perfect for our needs--portable and great sound quality. Very pleased with it.,5,2018-02-08T12:52:24.000-06:00
Amazon Tap Speaker,"The Echo Tap is a great way to take Alexa voice service around as you travel, with the added benefit of a bluetooth speaker. A software update now allows hands free mode, so it makes it more versatile. Got this on sale at BBY along with an Echo Dot.",5,2018-02-06T11:17:06.000-06:00
Amazon Tap Speaker,"Hears commands easily. Even my son with delayed speech can command the tap.
Battery lasts ages.
The only downside is you can't call from her.",4,2018-02-04T11:52:12.000-06:00
Amazon Tap Speaker,Christmas gift for my dad he loves it. He is 87 and it was easy to set up. He loves the reminders and his music,5,2018-02-03T07:50:00.000-06:00
Amazon Tap Speaker,"I was worried this wouldn't hold up to my expectations, but the sound is amazing, the battery life is great and I like that I can move it around easily, but still have the use of Alexa.",5,2018-02-02T22:14:04.000-06:00
Amazon Tap Speaker,My review for Alexis is very good. It answer all my questions.,5,2018-02-02T17:00:59.000-06:00
Amazon Tap Speaker,Having a hard time getting it to work. Not easy at all.,2,2018-02-02T12:03:26.000-06:00
Amazon Tap Speaker,Bought her (Alexa) lol for my wife and she loves it. She does everything with her (Alexa) my wife uses it to put my youngest down to sleep. It’s loud enough to have gatherings outside on the deck. You also can play adult Travia games. Excellent buy!!!,5,2018-02-02T06:12:09.000-06:00
Amazon Tap Speaker,Works great and was easy to set up. I use it all the time due to its simplicity.,5,2018-01-30T09:06:07.000-06:00
Amazon Tap Speaker,"Plays really well, have problems with skipping while using Bluetooth. Alexa is super convenient around the house. Speaker has good volume and the ability to be voice activated or touch activated.",4,2018-01-27T18:20:02.000-06:00
Amazon Tap Speaker,"Son in law loved it as a gift, sound quality was amazing",5,2018-01-26T20:47:05.000-06:00
Amazon Tap Speaker,"Great experience! Works as spoused, no problems experienced",5,2018-01-26T20:03:00.000-06:00
Amazon Tap Speaker,"Good speaker, loud but problems staying connected to the internet for Alexa to work. Bluetooth hooks up without any problems.",4,2018-01-26T19:22:07.000-06:00
Amazon Tap Speaker,Still trying different things but I am enjoying experience very much,5,2018-01-26T17:41:22.000-06:00
Amazon Tap Speaker,Works Great just ask and it gives you info right away,5,2018-01-22T23:55:41.000-06:00
Amazon Tap Speaker,This this is fun to play with and has great sound quality for music,5,2018-01-22T15:11:33.000-06:00
Amazon Tap Speaker,The amazon tap is wonderful! It does everything it's supposed to do!,5,2018-01-19T15:22:26.000-06:00
Amazon Tap Speaker,It's fun to try stumping Alexa with questions. The more you use it. the smarter it gets,5,2018-01-19T08:46:54.000-06:00
Amazon Tap Speaker,another worthy addition to the echo family! packs a good punch for the size.,5,2018-01-19T06:50:19.000-06:00
Amazon Tap Speaker,The Speaker works very well and makes it easy to listen to my Amazon Prime music.It sounds good for it's size. I bought another to give as a gift.,4,2018-01-18T21:13:13.000-06:00
Amazon Tap Speaker,"love having music, weather and alarms in seconds. Alexa is awesome",5,2018-01-18T09:23:13.000-06:00
Amazon Tap Speaker,It’s really cool. And it was very easy to setup and get going!,5,2018-01-17T23:02:27.000-06:00
Amazon Tap Speaker,Bought this to bring on vacation at a lake house. Took it out to the dock by the water and it sounded great!,5,2018-01-17T20:37:21.000-06:00
Amazon Tap Speaker,Love using my Alazon Alexa. Comes in handy for getting the weather in the mornings and having hands free music and whatever else you want from it. Like ordering a pizza!,5,2018-01-17T19:21:43.000-06:00
Amazon Tap Speaker,"Good item, lots of fun. There are better models but they also cost more.
I am satisfied",4,2018-01-17T18:54:06.000-06:00
Amazon Tap Speaker,"very very poor wifi pickup, I tried multiple taps to no avail",3,2018-01-17T18:05:30.000-06:00
Amazon Tap Speaker,Tap is now absolutely perfect since the software update enables you to use voice commands without “tapping” first. Great Bluetooth speaker and love Alexa!,5,2018-01-17T18:04:21.000-06:00
Amazon Tap Speaker,I love my Echo Tap! After using this for a while I went out and bought 2 dots. Works well,5,2018-01-16T15:54:06.000-06:00
Amazon Tap Speaker,"I am very happy with the Amazon Tap. I especially like the hands free part of the product so I do not have to ""tap"" the speaker to respond to commands. Can play my stations I have already set up with Pandora. Sound quality is great and I love that you can take the unit out in the garage and get a quality sound without hooking up to a power supply.",5,2018-01-16T13:55:59.000-06:00
Amazon Tap Speaker,I love this item because it is portable and I can still carry all of my Amazon Music wherever I go.,5,2018-01-15T09:52:18.000-06:00
Amazon Tap Speaker,Best Alexa device! It has all the functionality of the other devices and it’s also wireless.,5,2018-01-15T07:39:46.000-06:00
Amazon Tap Speaker,"The reason I finally got a Tap is because Amazon has finally enabled it to have ""always listening"" on. No longer does it need to have a button pressed in order to give a command or question. The sound is great on the speaker.",5,2018-01-14T18:36:46.000-06:00
Amazon Tap Speaker,"Tried one out at Christmas, but decided to return it for the 2nd gen echo. Best Buy great with exchange. Best Buy has a speaker you can make a dot portable with that works great to make portable. Tap might be nice to wet feet with for first unit.",3,2018-01-14T14:02:32.000-06:00
Amazon Tap Speaker,I have not activated the Amazon Tap speaker but have reviewed the instructions. It appears that it will take a minimal amount of tech skills for anyone to get it running.,3,2018-01-13T23:00:32.000-06:00
Amazon Tap Speaker,Capable if running a lot of things from a voice command. Looking forward to learning all the features. Could have better set up instructions.,5,2018-01-13T17:23:25.000-06:00
Amazon Tap Speaker,Bought as a gift for my mom for Christmas she loves it the volume exceeds expectation.,5,2018-01-13T03:23:54.000-06:00
Amazon Tap Speaker,"Item works well. Got it for a coworker, they love it.",5,2018-01-12T22:57:32.000-06:00
Amazon Tap Speaker,"This portable speaker is easy to use, versatile and great sound.",4,2018-01-12T22:46:11.000-06:00
Amazon Tap Speaker,"The Amazon Tap has excellent sound qualities for such a small unit.
Love the portability of the device.",5,2018-01-12T21:02:04.000-06:00
Amazon Tap Speaker,Love my Echo Tap! It's portable and allows me to take anywhere within the house or outside by the pool. The sound quality is great!!,5,2018-01-12T20:44:48.000-06:00
Amazon Tap Speaker,"The Echo is great! We love asking for weather conditions, to have lights turned on and off, playing music from Spotify, and for trivial info!",5,2018-01-12T18:12:00.000-06:00
Amazon Tap Speaker,It replaces my echo. This one you can take anywhere and is rechargeable.,5,2018-01-12T17:41:04.000-06:00
Amazon Tap Speaker,So that I can move this speaker around without need of power outlet.,5,2018-01-12T17:14:32.000-06:00
Amazon Tap Speaker,"It's much better than expected. It's an Echo with built-in battery you can take anywhere (wish it was water resistant/proof). Sounds very good, has good battery life and once you upgrade to latest software you can enable feature so you don't need to keep pressing button to talk to Alex!",5,2018-01-09T14:32:39.000-06:00
Amazon Tap Speaker,"I was at a loss for a gift for my grandson who is 18. When the salesperson at Best Buy showed me this item and told me what all it could do, this sounded like the perfect gift. I was well pleased.",5,2018-01-08T11:26:54.000-06:00
Amazon Tap Speaker,This is a very convenient wireless speaker that is even easier to use with Alexa. Set up is a little tricky though.,4,2018-01-06T10:32:24.000-06:00
Amazon Tap Speaker,Got this for my 21 yr old son. He loves it. It’s smaller than what I expected. Just wish I could drop-in on him using this.,4,2018-01-05T20:17:14.000-06:00
Amazon Tap Speaker,Love the Alexa Tap because of the quality and the portability,5,2018-01-05T19:08:22.000-06:00
